Date,Day,Day_of_Week,Week,Month,Year,Season,Festival,Category,Product,Cost_Price,Selling_Price,Margin_%,Discount_%,Current_Stock,Reorder_Level,Lead_Time_Days,Holding_Cost_Per_Unit,Supplier_Reliability,Investment,Revenue,Profit,Units_Sold
2024-07-20,20,5,29,7,2024,Rainy,Muharram,Electronics,Power Bank 10000mAh,650,1099,69.08,0,17,15,6,13.0,0.84,46800,79128.0,32328.0,72
2024-07-21,21,6,29,7,2024,Rainy,Muharram,FMCG,Detergent Surf 1kg,95,125,31.58,20,145,90,3,1.9,0.91,14440,15200.0,760.0,152
2024-07-21,21,6,29,7,2024,Rainy,Muharram,Agriculture,Wheat Seeds 1kg,65,95,46.15,0,104,30,5,1.3,0.9,6045,8835.0,2790.0,93
2024-07-21,21,6,29,7,2024,Rainy,Muharram,FMCG,Shampoo Head&Shoulders,85,115,35.29,10,344,80,4,1.7,0.8,7820,9522.0,1702.0,92
2024-07-21,21,6,29,7,2024,Rainy,Muharram,Stationery,Pen Blue Pack 10,25,40,60.0,15,673,200,2,0.5,0.94,4950,6732.0,1782.0,198
2024-07-21,21,6,29,7,2024,Rainy,Muharram,Fashion,Kurta Women,280,549,96.07,15,66,20,5,5.6,0.85,45640,76063.95,30423.95,163
2024-07-21,21,6,29,7,2024,Rainy,Muharram,Fashion,T-Shirt Men,180,349,93.89,0,58,30,5,3.6,0.98,19620,38041.0,18421.0,109
2024-07-21,21,6,29,7,2024,Rainy,Muharram,Electronics,USB Cable,45,89,97.78,5,191,50,4,0.9,0.72,4365,8201.35,3836.35,97
2024-07-22,22,0,30,7,2024,Rainy,None,FMCG,Crackers Box,200,380,90.0,15,326,100,3,4.0,0.9,7600,12274.0,4674.0,38
2024-07-22,22,0,30,7,2024,Rainy,None,Fashion,Jeans Men,450,899,99.78,0,69,20,6,9.0,0.73,29250,58435.0,29185.0,65
2024-07-22,22,0,30,7,2024,Rainy,None,Electronics,Earphones Boat,350,599,71.14,15,23,20,5,7.0,0.89,11900,17311.1,5411.1,34
2024-07-22,22,0,30,7,2024,Rainy,None,Grocery,Eid Special Dates,280,450,60.71,0,95,40,4,5.6,0.82,32480,52200.0,19720.0,116
2024-07-22,22,0,30,7,2024,Rainy,None,Grocery,Sunflower Oil 1L,120,148,23.33,0,243,60,4,2.4,0.91,4320,5328.0,1008.0,36
2024-07-22,22,0,30,7,2024,Rainy,None,FMCG,Puja Thali Set,125,245,96.0,0,98,50,3,2.5,0.82,6125,12005.0,5880.0,49
2024-07-23,23,1,30,7,2024,Rainy,Muharram,Fashion,Kurta Women,280,549,96.07,20,40,20,5,5.6,0.84,19320,30304.8,10984.8,69
2024-07-23,23,1,30,7,2024,Rainy,Muharram,FMCG,Shampoo Head&Shoulders,85,115,35.29,0,225,80,4,1.7,0.89,8755,11845.0,3090.0,103
2024-07-23,23,1,30,7,2024,Rainy,Muharram,FMCG,Dandiya Sticks,40,85,112.5,0,254,200,2,0.8,0.76,3080,6545.0,3465.0,77
2024-07-23,23,1,30,7,2024,Rainy,Muharram,Grocery,Christmas Cake,180,320,77.78,0,92,30,2,3.6,0.72,13140,23360.0,10220.0,73
2024-07-23,23,1,30,7,2024,Rainy,Muharram,Grocery,Sunflower Oil 1L,120,148,23.33,5,209,60,4,2.4,0.77,14640,17153.2,2513.2,122
2024-07-23,23,1,30,7,2024,Rainy,Muharram,FMCG,Cold Drink 500ml,20,30,50.0,0,911,200,2,0.4,0.84,1660,2490.0,830.0,83
2024-07-23,23,1,30,7,2024,Rainy,Muharram,Electronics,USB Cable,45,89,97.78,0,155,50,4,0.9,0.73,1440,2848.0,1408.0,32
2024-07-24,24,2,30,7,2024,Rainy,None,Grocery,Salt 1kg,18,25,38.89,20,529,120,2,0.36,0.84,1620,1800.0,180.0,90
2024-07-24,24,2,30,7,2024,Rainy,None,Electronics,Smartphone Redmi,8500,10999,29.4,5,16,10,7,170.0,0.87,221000,271675.3,50675.3,26
2024-07-24,24,2,30,7,2024,Rainy,None,Stationery,Eraser Pack,12,20,66.67,0,301,150,2,0.24,0.84,312,520.0,208.0,26
2024-07-24,24,2,30,7,2024,Rainy,None,Fashion,Jeans Men,450,899,99.78,15,61,20,6,9.0,0.71,3150,5349.05,2199.05,7
2024-07-24,24,2,30,7,2024,Rainy,None,Electronics,LED Bulb 9W,48,85,77.08,15,79,40,4,0.96,0.75,2880,4335.0,1455.0,60
2024-07-25,25,3,30,7,2024,Rainy,None,FMCG,Kite + String,25,55,120.0,0,1022,300,2,0.5,0.77,2225,4895.0,2670.0,89
2024-07-25,25,3,30,7,2024,Rainy,None,Electronics,Power Bank 10000mAh,650,1099,69.08,0,35,15,6,13.0,0.94,28600,48356.0,19756.0,44
2024-07-25,25,3,30,7,2024,Rainy,None,Grocery,Wheat Flour 10kg,320,385,20.31,0,72,40,3,6.4,0.99,40960,49280.0,8320.0,128
2024-07-25,25,3,30,7,2024,Rainy,None,Stationery,Notebook A4,28,45,60.71,0,355,100,3,0.56,0.85,1764,2835.0,1071.0,63
2024-07-26,26,4,30,7,2024,Rainy,None,Fashion,Jeans Men,450,899,99.78,10,72,20,6,9.0,0.71,4950,8900.1,3950.1,11
2024-07-26,26,4,30,7,2024,Rainy,None,Electronics,Earphones Boat,350,599,71.14,10,51,20,5,7.0,0.82,12950,19946.7,6996.7,37
2024-07-26,26,4,30,7,2024,Rainy,None,Electronics,USB Cable,45,89,97.78,5,158,50,4,0.9,0.97,1530,2874.7,1344.7,34
2024-07-26,26,4,30,7,2024,Rainy,None,FMCG,Shampoo Head&Shoulders,85,115,35.29,10,174,80,4,1.7,0.74,765,931.5,166.5,9
2024-07-26,26,4,30,7,2024,Rainy,None,FMCG,Puja Thali Set,125,245,96.0,10,136,50,3,2.5,0.9,10875,19183.5,8308.5,87
2024-07-26,26,4,30,7,2024,Rainy,None,Stationery,Eraser Pack,12,20,66.67,5,188,150,2,0.24,0.83,288,456.0,168.0,24
2024-07-26,26,4,30,7,2024,Rainy,None,Electronics,Smartphone Redmi,8500,10999,29.4,5,14,10,7,170.0,0.99,93500,114939.55,21439.55,11
2024-07-27,27,5,30,7,2024,Rainy,None,FMCG,Biscuit Parle-G,8,12,50.0,5,367,200,2,0.16,0.97,976,1390.8,414.8,122
2024-07-27,27,5,30,7,2024,Rainy,None,FMCG,Cold Drink 500ml,20,30,50.0,5,764,200,2,0.4,0.89,1180,1681.5,501.5,59
2024-07-27,27,5,30,7,2024,Rainy,None,Grocery,Sunflower Oil 1L,120,148,23.33,15,269,60,4,2.4,0.77,10440,10944.6,504.6,87
2024-07-27,27,5,30,7,2024,Rainy,None,Grocery,Sugar 1kg,42,54,28.57,15,180,100,2,0.84,0.87,1428,1560.6,132.6,34
2024-07-27,27,5,30,7,2024,Rainy,None,Electronics,Earphones Boat,350,599,71.14,5,63,20,5,7.0,0.77,11200,18209.6,7009.6,32
2024-07-27,27,5,30,7,2024,Rainy,None,FMCG,Crackers Box,200,380,90.0,5,313,100,3,4.0,0.71,5000,9025.0,4025.0,25
2024-07-27,27,5,30,7,2024,Rainy,None,Electronics,LED Bulb 9W,48,85,77.08,0,77,40,4,0.96,0.85,5136,9095.0,3959.0,107
2024-07-27,27,5,30,7,2024,Rainy,None,FMCG,Toothpaste Colgate,55,75,36.36,15,243,100,3,1.1,0.75,6710,7777.5,1067.5,122
2024-07-28,28,6,30,7,2024,Rainy,None,Fashion,Saree Cotton,350,699,99.71,15,43,15,7,7.0,0.94,35350,60009.15,24659.15,101
2024-07-28,28,6,30,7,2024,Rainy,None,Fashion,T-Shirt Men,180,349,93.89,10,54,30,5,3.6,0.75,4500,7852.5,3352.5,25
2024-07-28,28,6,30,7,2024,Rainy,None,FMCG,Dandiya Sticks,40,85,112.5,15,965,200,2,0.8,0.92,6280,11343.25,5063.25,157
2024-07-29,29,0,31,7,2024,Rainy,None,FMCG,Detergent Surf 1kg,95,125,31.58,0,304,90,3,1.9,0.81,5225,6875.0,1650.0,55
2024-07-29,29,0,31,7,2024,Rainy,None,Stationery,Eraser Pack,12,20,66.67,10,427,150,2,0.24,0.85,648,972.0,324.0,54
2024-07-29,29,0,31,7,2024,Rainy,None,Grocery,Eid Special Dates,280,450,60.71,0,44,40,4,5.6,0.89,36120,58050.0,21930.0,129
2024-07-30,30,1,31,7,2024,Rainy,None,Agriculture,Fertilizer NPK 1kg,125,168,34.4,0,113,25,6,2.5,0.78,12750,17136.0,4386.0,102
2024-07-30,30,1,31,7,2024,Rainy,None,FMCG,Toothpaste Colgate,55,75,36.36,5,233,100,3,1.1,0.7,7205,9333.75,2128.75,131
2024-07-30,30,1,31,7,2024,Rainy,None,Electronics,LED Bulb 9W,48,85,77.08,0,162,40,4,0.96,0.84,2304,4080.0,1776.0,48
2024-07-30,30,1,31,7,2024,Rainy,None,Fashion,Kurta Women,280,549,96.07,20,31,20,5,5.6,0.74,3640,5709.6,2069.6,13
2024-07-30,30,1,31,7,2024,Rainy,None,FMCG,Cold Drink 500ml,20,30,50.0,10,664,200,2,0.4,0.99,2100,2835.0,735.0,105
2024-07-31,31,2,31,7,2024,Rainy,None,FMCG,Kite + String,25,55,120.0,20,600,300,2,0.5,0.97,825,1452.0,627.0,33
2024-07-31,31,2,31,7,2024,Rainy,None,Fashion,Jeans Men,450,899,99.78,15,68,20,6,9.0,0.78,6750,11462.25,4712.25,15
2024-07-31,31,2,31,7,2024,Rainy,None,FMCG,Toothpaste Colgate,55,75,36.36,5,200,100,3,1.1,0.96,495,641.25,146.25,9
2024-07-31,31,2,31,7,2024,Rainy,None,Stationery,Pencil Box,35,55,57.14,0,97,80,3,0.7,0.8,4060,6380.0,2320.0,116
2024-08-01,1,3,31,8,2024,Rainy,None,Stationery,Pencil Box,35,55,57.14,5,112,80,3,0.7,0.74,4305,6426.75,2121.75,123
2024-08-01,1,3,31,8,2024,Rainy,None,FMCG,Kite + String,25,55,120.0,10,552,300,2,0.5,0.96,2375,4702.5,2327.5,95
2024-08-01,1,3,31,8,2024,Rainy,None,FMCG,Diya Set 12pc,48,95,97.92,20,519,150,2,0.96,0.77,2304,3648.0,1344.0,48
2024-08-01,1,3,31,8,2024,Rainy,None,Grocery,Basmati Rice 5kg,180,225,25.0,0,152,50,3,3.6,0.94,10080,12600.0,2520.0,56
2024-08-01,1,3,31,8,2024,Rainy,None,Electronics,Smartphone Redmi,8500,10999,29.4,0,49,10,7,170.0,0.87,875500,1132897.0,257397.0,103
2024-08-01,1,3,31,8,2024,Rainy,None,Grocery,Salt 1kg,18,25,38.89,0,345,120,2,0.36,0.7,1908,2650.0,742.0,106
2024-08-01,1,3,31,8,2024,Rainy,None,Grocery,Christmas Cake,180,320,77.78,15,118,30,2,3.6,0.85,6120,9248.0,3128.0,34
2024-08-01,1,3,31,8,2024,Rainy,None,FMCG,Crackers Box,200,380,90.0,15,152,100,3,4.0,0.81,16600,26809.0,10209.0,83
2024-08-02,2,4,31,8,2024,Rainy,None,FMCG,Gulal Colors Set,35,75,114.29,0,259,200,2,0.7,0.79,3850,8250.0,4400.0,110
2024-08-02,2,4,31,8,2024,Rainy,None,Agriculture,Pesticide 500ml,180,245,36.11,0,94,20,5,3.6,0.81,20520,27930.0,7410.0,114
2024-08-02,2,4,31,8,2024,Rainy,None,FMCG,Biscuit Parle-G,8,12,50.0,5,355,200,2,0.16,0.89,624,889.2,265.2,78
2024-08-03,3,5,31,8,2024,Rainy,Janmashtami,Stationery,Eraser Pack,12,20,66.67,0,202,150,2,0.24,0.94,408,680.0,272.0,34
2024-08-03,3,5,31,8,2024,Rainy,Janmashtami,Grocery,Dal Toor 1kg,95,118,24.21,5,94,80,3,1.9,0.92,28595,33742.1,5147.1,301
2024-08-03,3,5,31,8,2024,Rainy,Janmashtami,Grocery,Sugar 1kg,42,54,28.57,0,278,100,2,0.84,0.9,6468,8316.0,1848.0,154
2024-08-03,3,5,31,8,2024,Rainy,Janmashtami,Fashion,Saree Cotton,350,699,99.71,10,63,15,7,7.0,0.98,42700,76750.2,34050.2,122
2024-08-03,3,5,31,8,2024,Rainy,Janmashtami,Grocery,Salt 1kg,18,25,38.89,0,126,120,2,0.36,1.0,1422,1975.0,553.0,79
2024-08-04,4,6,31,8,2024,Rainy,None,FMCG,Gulal Colors Set,35,75,114.29,15,813,200,2,0.7,0.83,3395,6183.75,2788.75,97
2024-08-04,4,6,31,8,2024,Rainy,None,Stationery,Notebook A4,28,45,60.71,10,230,100,3,0.56,0.95,3444,4981.5,1537.5,123
2024-08-04,4,6,31,8,2024,Rainy,None,Electronics,Fan Table,850,1350,58.82,0,24,8,7,17.0,0.9,58650,93150.0,34500.0,69
2024-08-04,4,6,31,8,2024,Rainy,None,Agriculture,Pesticide 500ml,180,245,36.11,0,71,20,5,3.6,0.79,4140,5635.0,1495.0,23
2024-08-05,5,0,32,8,2024,Rainy,Independence Day,Electronics,Earphones Boat,350,599,71.14,0,98,20,5,7.0,0.93,49350,84459.0,35109.0,141
2024-08-05,5,0,32,8,2024,Rainy,Independence Day,Agriculture,Fertilizer NPK 1kg,125,168,34.4,20,121,25,6,2.5,0.82,20625,22176.0,1551.0,165
2024-08-05,5,0,32,8,2024,Rainy,Independence Day,Fashion,T-Shirt Men,180,349,93.89,10,44,30,5,3.6,0.92,16560,28897.2,12337.2,92
2024-08-05,5,0,32,8,2024,Rainy,Independence Day,Grocery,Sunflower Oil 1L,120,148,23.33,5,141,60,4,2.4,0.8,1680,1968.4,288.4,14
2024-08-05,5,0,32,8,2024,Rainy,Independence Day,Stationery,Notebook A4,28,45,60.71,20,334,100,3,0.56,0.79,1036,1332.0,296.0,37
2024-08-06,6,1,32,8,2024,Rainy,Janmashtami,Grocery,Sunflower Oil 1L,120,148,23.33,0,269,60,4,2.4,0.94,19200,23680.0,4480.0,160
2024-08-06,6,1,32,8,2024,Rainy,Janmashtami,Stationery,Notebook A4,28,45,60.71,10,476,100,3,0.56,0.71,3024,4374.0,1350.0,108
2024-08-06,6,1,32,8,2024,Rainy,Janmashtami,FMCG,Crackers Box,200,380,90.0,0,269,100,3,4.0,0.71,26400,50160.0,23760.0,132
2024-08-06,6,1,32,8,2024,Rainy,Janmashtami,Fashion,Jeans Men,450,899,99.78,10,46,20,6,9.0,0.75,59850,107610.3,47760.3,133
2024-08-06,6,1,32,8,2024,Rainy,Janmashtami,Stationery,Pencil Box,35,55,57.14,0,305,80,3,0.7,0.92,2590,4070.0,1480.0,74
2024-08-06,6,1,32,8,2024,Rainy,Janmashtami,FMCG,Diya Set 12pc,48,95,97.92,0,242,150,2,0.96,0.91,2256,4465.0,2209.0,47
2024-08-06,6,1,32,8,2024,Rainy,Janmashtami,Grocery,Dal Toor 1kg,95,118,24.21,0,116,80,3,1.9,0.99,17765,22066.0,4301.0,187
2024-08-06,6,1,32,8,2024,Rainy,Janmashtami,FMCG,Shampoo Head&Shoulders,85,115,35.29,0,341,80,4,1.7,0.88,12495,16905.0,4410.0,147
2024-08-07,7,2,32,8,2024,Rainy,None,Fashion,Saree Cotton,350,699,99.71,0,44,15,7,7.0,0.92,4200,8388.0,4188.0,12
2024-08-07,7,2,32,8,2024,Rainy,None,Electronics,USB Cable,45,89,97.78,0,186,50,4,0.9,0.7,2430,4806.0,2376.0,54
2024-08-07,7,2,32,8,2024,Rainy,None,FMCG,Detergent Surf 1kg,95,125,31.58,20,165,90,3,1.9,0.9,1615,1700.0,85.0,17
2024-08-07,7,2,32,8,2024,Rainy,None,Grocery,Salt 1kg,18,25,38.89,5,435,120,2,0.36,0.99,1008,1330.0,322.0,56
2024-08-07,7,2,32,8,2024,Rainy,None,Electronics,Power Bank 10000mAh,650,1099,69.08,5,69,15,6,13.0,0.8,14300,22969.1,8669.1,22
2024-08-07,7,2,32,8,2024,Rainy,None,Fashion,Shoes Casual,350,699,99.71,10,91,25,6,7.0,0.96,10150,18243.9,8093.9,29
2024-08-07,7,2,32,8,2024,Rainy,None,Stationery,Eraser Pack,12,20,66.67,5,294,150,2,0.24,0.99,1428,2261.0,833.0,119
2024-08-07,7,2,32,8,2024,Rainy,None,Grocery,Sugar 1kg,42,54,28.57,20,449,100,2,0.84,0.78,2940,3024.0,84.0,70
2024-08-08,8,3,32,8,2024,Rainy,None,FMCG,Kite + String,25,55,120.0,5,1421,300,2,0.5,0.98,650,1358.5,708.5,26
2024-08-08,8,3,32,8,2024,Rainy,None,Electronics,Fan Table,850,1350,58.82,15,19,8,7,17.0,0.72,84150,113602.5,29452.5,99
2024-08-08,8,3,32,8,2024,Rainy,None,Agriculture,Fertilizer NPK 1kg,125,168,34.4,5,88,25,6,2.5,0.8,2875,3670.8,795.8,23
2024-08-08,8,3,32,8,2024,Rainy,None,Fashion,Jeans Men,450,899,99.78,0,38,20,6,9.0,0.89,17100,34162.0,17062.0,38
2024-08-08,8,3,32,8,2024,Rainy,None,Stationery,Pen Blue Pack 10,25,40,60.0,0,638,200,2,0.5,0.89,2000,3200.0,1200.0,80
2024-08-08,8,3,32,8,2024,Rainy,None,Grocery,Basmati Rice 5kg,180,225,25.0,10,166,50,3,3.6,0.88,23400,26325.0,2925.0,130
2024-08-08,8,3,32,8,2024,Rainy,None,Fashion,T-Shirt Men,180,349,93.89,10,90,30,5,3.6,0.8,13140,22929.3,9789.3,73
2024-08-08,8,3,32,8,2024,Rainy,None,Grocery,Dal Toor 1kg,95,118,24.21,0,311,80,3,1.9,0.93,7790,9676.0,1886.0,82
2024-08-09,9,4,32,8,2024,Rainy,Janmashtami,Electronics,Power Bank 10000mAh,650,1099,69.08,0,28,15,6,13.0,0.82,124800,211008.0,86208.0,192
2024-08-09,9,4,32,8,2024,Rainy,Janmashtami,Electronics,Fan Table,850,1350,58.82,0,35,8,7,17.0,0.75,96050,152550.0,56500.0,113
2024-08-09,9,4,32,8,2024,Rainy,Janmashtami,Grocery,Basmati Rice 5kg,180,225,25.0,5,66,50,3,3.6,1.0,25020,29711.25,4691.25,139
2024-08-10,10,5,32,8,2024,Rainy,Raksha Bandhan,Electronics,Earphones Boat,350,599,71.14,20,57,20,5,7.0,0.84,68600,93923.2,25323.2,196
2024-08-10,10,5,32,8,2024,Rainy,Raksha Bandhan,Electronics,LED Bulb 9W,48,85,77.08,0,129,40,4,0.96,0.82,9168,16235.0,7067.0,191
2024-08-10,10,5,32,8,2024,Rainy,Raksha Bandhan,Stationery,Pen Blue Pack 10,25,40,60.0,0,611,200,2,0.5,0.74,2200,3520.0,1320.0,88
2024-08-10,10,5,32,8,2024,Rainy,Raksha Bandhan,Electronics,Power Bank 10000mAh,650,1099,69.08,0,18,15,6,13.0,0.99,77350,130781.0,53431.0,119
2024-08-10,10,5,32,8,2024,Rainy,Raksha Bandhan,FMCG,Crackers Box,200,380,90.0,20,314,100,3,4.0,0.8,40600,61712.0,21112.0,203
2024-08-10,10,5,32,8,2024,Rainy,Raksha Bandhan,Grocery,Wheat Flour 10kg,320,385,20.31,0,120,40,3,6.4,0.99,62400,75075.0,12675.0,195
2024-08-10,10,5,32,8,2024,Rainy,Raksha Bandhan,FMCG,Soap Lux,22,32,45.45,0,283,150,3,0.44,0.83,3718,5408.0,1690.0,169
2024-08-11,11,6,32,8,2024,Rainy,None,Electronics,Power Bank 10000mAh,650,1099,69.08,15,41,15,6,13.0,0.89,59150,85007.65,25857.65,91
2024-08-11,11,6,32,8,2024,Rainy,None,Grocery,Sugar 1kg,42,54,28.57,0,280,100,2,0.84,0.83,3570,4590.0,1020.0,85
2024-08-11,11,6,32,8,2024,Rainy,None,Electronics,Earphones Boat,350,599,71.14,20,33,20,5,7.0,0.74,8400,11500.8,3100.8,24
2024-08-11,11,6,32,8,2024,Rainy,None,Agriculture,Fertilizer NPK 1kg,125,168,34.4,0,26,25,6,2.5,0.85,8250,11088.0,2838.0,66
2024-08-11,11,6,32,8,2024,Rainy,None,FMCG,Cold Drink 500ml,20,30,50.0,20,699,200,2,0.4,0.86,1120,1344.0,224.0,56
2024-08-12,12,0,33,8,2024,Rainy,None,Stationery,Pencil Box,35,55,57.14,0,341,80,3,0.7,0.8,2485,3905.0,1420.0,71
2024-08-12,12,0,33,8,2024,Rainy,None,Stationery,Eraser Pack,12,20,66.67,5,593,150,2,0.24,0.8,780,1235.0,455.0,65
2024-08-12,12,0,33,8,2024,Rainy,None,Grocery,Salt 1kg,18,25,38.89,20,596,120,2,0.36,0.71,1080,1200.0,120.0,60
2024-08-13,13,1,33,8,2024,Rainy,None,FMCG,Dandiya Sticks,40,85,112.5,15,798,200,2,0.8,0.71,4240,7658.5,3418.5,106
2024-08-13,13,1,33,8,2024,Rainy,None,FMCG,Crackers Box,200,380,90.0,0,465,100,3,4.0,0.88,11200,21280.0,10080.0,56
2024-08-13,13,1,33,8,2024,Rainy,None,FMCG,Cold Drink 500ml,20,30,50.0,20,713,200,2,0.4,0.97,1140,1368.0,228.0,57
2024-08-13,13,1,33,8,2024,Rainy,None,Fashion,Kurta Women,280,549,96.07,15,77,20,5,5.6,0.97,25480,42465.15,16985.15,91
2024-08-13,13,1,33,8,2024,Rainy,None,FMCG,Shampoo Head&Shoulders,85,115,35.29,0,120,80,4,1.7,0.9,2465,3335.0,870.0,29
2024-08-13,13,1,33,8,2024,Rainy,None,Grocery,Salt 1kg,18,25,38.89,20,396,120,2,0.36,0.87,900,1000.0,100.0,50
2024-08-13,13,1,33,8,2024,Rainy,None,FMCG,Detergent Surf 1kg,95,125,31.58,5,175,90,3,1.9,0.76,2470,3087.5,617.5,26
2024-08-13,13,1,33,8,2024,Rainy,None,Agriculture,Pesticide 500ml,180,245,36.11,0,75,20,5,3.6,0.98,1800,2450.0,650.0,10
2024-08-14,14,2,33,8,2024,Rainy,None,Agriculture,Wheat Seeds 1kg,65,95,46.15,10,48,30,5,1.3,0.86,4420,5814.0,1394.0,68
2024-08-14,14,2,33,8,2024,Rainy,None,Fashion,T-Shirt Men,180,349,93.89,15,122,30,5,3.6,0.77,11700,19282.25,7582.25,65
2024-08-14,14,2,33,8,2024,Rainy,None,FMCG,Shampoo Head&Shoulders,85,115,35.29,0,327,80,4,1.7,0.83,10540,14260.0,3720.0,124
2024-08-14,14,2,33,8,2024,Rainy,None,Agriculture,Fertilizer NPK 1kg,125,168,34.4,0,35,25,6,2.5,0.99,7625,10248.0,2623.0,61
2024-08-14,14,2,33,8,2024,Rainy,None,FMCG,Gulal Colors Set,35,75,114.29,0,749,200,2,0.7,0.77,2625,5625.0,3000.0,75
2024-08-14,14,2,33,8,2024,Rainy,None,Stationery,Pen Blue Pack 10,25,40,60.0,0,555,200,2,0.5,0.94,1425,2280.0,855.0,57
2024-08-14,14,2,33,8,2024,Rainy,None,FMCG,Dandiya Sticks,40,85,112.5,20,550,200,2,0.8,0.97,3080,5236.0,2156.0,77
2024-08-15,15,3,33,8,2024,Rainy,None,Electronics,Smartphone Redmi,8500,10999,29.4,20,31,10,7,170.0,0.76,76500,79192.8,2692.8,9
2024-08-15,15,3,33,8,2024,Rainy,None,FMCG,Shampoo Head&Shoulders,85,115,35.29,10,320,80,4,1.7,0.77,6885,8383.5,1498.5,81
2024-08-15,15,3,33,8,2024,Rainy,None,Agriculture,Fertilizer NPK 1kg,125,168,34.4,0,106,25,6,2.5,0.9,11500,15456.0,3956.0,92
2024-08-15,15,3,33,8,2024,Rainy,None,FMCG,Puja Thali Set,125,245,96.0,0,164,50,3,2.5,0.98,5000,9800.0,4800.0,40
2024-08-16,16,4,33,8,2024,Rainy,Janmashtami,Fashion,Jeans Men,450,899,99.78,0,57,20,6,9.0,0.97,32850,65627.0,32777.0,73
2024-08-16,16,4,33,8,2024,Rainy,Janmashtami,FMCG,Detergent Surf 1kg,95,125,31.58,10,320,90,3,1.9,0.97,8930,10575.0,1645.0,94
2024-08-16,16,4,33,8,2024,Rainy,Janmashtami,Electronics,LED Bulb 9W,48,85,77.08,5,66,40,4,0.96,0.82,768,1292.0,524.0,16
2024-08-17,17,5,33,8,2024,Rainy,Raksha Bandhan,FMCG,Kite + String,25,55,120.0,20,320,300,2,0.5,0.79,4475,7876.0,3401.0,179
2024-08-17,17,5,33,8,2024,Rainy,Raksha Bandhan,Grocery,Salt 1kg,18,25,38.89,0,579,120,2,0.36,0.78,4554,6325.0,1771.0,253
2024-08-17,17,5,33,8,2024,Rainy,Raksha Bandhan,Stationery,Notebook A4,28,45,60.71,15,216,100,3,0.56,0.76,3024,4131.0,1107.0,108
2024-08-17,17,5,33,8,2024,Rainy,Raksha Bandhan,Stationery,Eraser Pack,12,20,66.67,15,222,150,2,0.24,0.99,612,867.0,255.0,51
2024-08-17,17,5,33,8,2024,Rainy,Raksha Bandhan,Fashion,T-Shirt Men,180,349,93.89,0,72,30,5,3.6,0.81,25380,49209.0,23829.0,141
2024-08-17,17,5,33,8,2024,Rainy,Raksha Bandhan,Stationery,Pencil Box,35,55,57.14,5,296,80,3,0.7,0.97,3115,4650.25,1535.25,89
2024-08-17,17,5,33,8,2024,Rainy,Raksha Bandhan,Agriculture,Pesticide 500ml,180,245,36.11,0,94,20,5,3.6,0.95,16920,23030.0,6110.0,94
2024-08-18,18,6,33,8,2024,Rainy,None,Electronics,Fan Table,850,1350,58.82,10,13,8,7,17.0,0.74,56950,81405.0,24455.0,67
2024-08-18,18,6,33,8,2024,Rainy,None,FMCG,Detergent Surf 1kg,95,125,31.58,15,215,90,3,1.9,0.87,1805,2018.75,213.75,19
2024-08-18,18,6,33,8,2024,Rainy,None,Stationery,Eraser Pack,12,20,66.67,0,666,150,2,0.24,0.85,384,640.0,256.0,32
2024-08-18,18,6,33,8,2024,Rainy,None,Grocery,Christmas Cake,180,320,77.78,20,58,30,2,3.6,0.77,18360,26112.0,7752.0,102
2024-08-18,18,6,33,8,2024,Rainy,None,Grocery,Sunflower Oil 1L,120,148,23.33,5,142,60,4,2.4,0.97,21360,25026.8,3666.8,178
2024-08-18,18,6,33,8,2024,Rainy,None,FMCG,Puja Thali Set,125,245,96.0,10,222,50,3,2.5,0.71,2750,4851.0,2101.0,22
2024-08-18,18,6,33,8,2024,Rainy,None,FMCG,Dandiya Sticks,40,85,112.5,0,411,200,2,0.8,0.84,4480,9520.0,5040.0,112
2024-08-18,18,6,33,8,2024,Rainy,None,Grocery,Basmati Rice 5kg,180,225,25.0,20,167,50,3,3.6,0.71,11340,11340.0,0.0,63
2024-08-19,19,0,34,8,2024,Rainy,None,Agriculture,Fertilizer NPK 1kg,125,168,34.4,10,72,25,6,2.5,0.84,12875,15573.6,2698.6,103
2024-08-19,19,0,34,8,2024,Rainy,None,FMCG,Puja Thali Set,125,245,96.0,10,176,50,3,2.5,0.8,7375,13009.5,5634.5,59
2024-08-19,19,0,34,8,2024,Rainy,None,FMCG,Detergent Surf 1kg,95,125,31.58,0,278,90,3,1.9,0.71,10450,13750.0,3300.0,110
2024-08-19,19,0,34,8,2024,Rainy,None,FMCG,Diya Set 12pc,48,95,97.92,0,395,150,2,0.96,0.91,3840,7600.0,3760.0,80
2024-08-19,19,0,34,8,2024,Rainy,None,Agriculture,Pesticide 500ml,180,245,36.11,5,100,20,5,3.6,0.72,6480,8379.0,1899.0,36
2024-08-19,19,0,34,8,2024,Rainy,None,Grocery,Salt 1kg,18,25,38.89,0,568,120,2,0.36,0.97,1350,1875.0,525.0,75
2024-08-19,19,0,34,8,2024,Rainy,None,Fashion,Saree Cotton,350,699,99.71,20,50,15,7,7.0,0.77,17150,27400.8,10250.8,49
2024-08-19,19,0,34,8,2024,Rainy,None,FMCG,Crackers Box,200,380,90.0,0,167,100,3,4.0,0.92,8000,15200.0,7200.0,40
2024-08-20,20,1,34,8,2024,Rainy,None,Stationery,Notebook A4,28,45,60.71,5,134,100,3,0.56,0.88,1456,2223.0,767.0,52
