id,product_name,category,cost_price,selling_price,discount_pct,units_sold,current_stock,reorder_level,lead_time_days,holding_cost,supplier_reliability,season,festival,margin_pct,revenue,profit,investment,month,year,day,day_of_week,week,quarter,is_weekend,is_festival,price_ratio,stock_buffer,date,shop_name,location,region
6147,Maggi Noodles 70g,FMCG,12,15,0,299,85,58,1,0.18,0.85,Rainy,None,25.0,4485.0,897.0,3588,7,2024,18,4,3,3,0,0,1.25,27,2024-07-18,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6148,Ariel 500g,FMCG,95,120,0,34,61,18,5,1.43,0.88,Rainy,None,26.32,4080.0,850.0,3230,6,2024,27,6,4,2,1,0,1.263,43,2024-06-27,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6149,Refined Oil Soya 5L,Grocery,580,680,0,47,103,21,7,8.7,0.88,Summer,None,17.24,31960.0,4700.0,27260,3,2023,16,2,3,1,0,0,1.172,82,2023-03-16,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6150,Maggi Noodles 70g,FMCG,12,15,0,231,193,65,3,0.18,0.9,Winter,None,25.0,3465.0,693.0,2772,1,2024,26,5,4,1,1,0,1.25,128,2024-01-26,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6151,Mustard Oil 1L,Grocery,155,185,0,54,223,34,3,2.32,0.9,Summer,Labour Day,19.35,9990.0,1620.0,8370,5,2023,26,5,4,2,1,1,1.194,189,2023-05-26,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6152,Maggi Noodles 4-Pack,FMCG,52,65,0,136,69,30,3,0.78,0.95,Winter,Christmas,25.0,8840.0,1768.0,7072,12,2024,21,0,3,4,0,1,1.25,39,2024-12-21,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6153,Sugar 1kg,Grocery,42,50,0,133,177,52,3,0.63,0.9,Autumn,Navratri,19.05,6650.0,1064.0,5586,9,2023,16,2,3,3,0,1,1.19,125,2023-09-16,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6154,Dry Coconut 200g,Grocery,95,125,2,31,151,12,3,1.43,0.95,Winter,New Year,31.58,3797.5,852.5,2945,12,2023,26,5,4,4,1,1,1.316,139,2023-12-26,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6155,Gulal Colors 100g,FMCG,22,40,0,82,77,10,1,0.33,0.85,Summer,Holi,81.82,3280.0,1476.0,1804,3,2023,4,4,1,1,0,1,1.818,67,2023-03-04,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6156,Scale 30cm,Stationery,8,12,0,45,112,12,2,0.12,0.75,Autumn,None,50.0,540.0,180.0,360,9,2024,5,5,1,3,1,0,1.5,100,2024-09-05,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6157,Frooti 200ml,FMCG,12,15,0,202,85,107,3,0.18,0.8,Rainy,Janmashtami,25.0,3030.0,606.0,2424,8,2024,16,2,3,3,0,1,1.25,-22,2024-08-16,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6158,ORS Sachets 5pc,FMCG,22,30,0,33,198,19,1,0.33,0.8,Winter,Christmas,36.36,990.0,264.0,726,12,2023,7,0,1,4,0,1,1.364,179,2023-12-07,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6159,DAP Fertilizer 1kg,Agriculture,55,75,15,31,253,11,5,0.82,0.95,Winter,Chhath Puja,36.36,1976.25,271.25,1705,11,2024,14,0,2,4,0,1,1.364,242,2024-11-14,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6160,Thums Up 600ml,FMCG,38,45,0,163,300,62,3,0.57,0.85,Rainy,Independence Day,18.42,7335.0,1141.0,6194,8,2024,9,2,2,3,0,1,1.184,238,2024-08-09,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6161,Eveready Battery AA 4pc,Electronics,55,75,8,41,245,16,3,0.82,0.85,Rainy,Janmashtami,36.36,2829.0,574.0,2255,8,2023,21,0,3,3,0,1,1.364,229,2023-08-21,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6162,Diya Set 12pc,FMCG,38,65,0,8,34,10,5,0.57,0.98,Summer,None,71.05,520.0,216.0,304,5,2023,4,4,1,2,0,0,1.711,24,2023-05-04,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6163,Sketch Pens 12pc,Stationery,32,48,0,36,219,14,3,0.48,0.88,Rainy,None,50.0,1728.0,576.0,1152,8,2024,24,3,4,3,0,0,1.5,205,2024-08-24,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6164,Colgate 200g,FMCG,82,100,5,53,252,31,3,1.23,0.95,Summer,Holi,21.95,5035.0,689.0,4346,3,2023,24,3,4,1,0,1,1.22,221,2023-03-24,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6165,Extension Cord 5m,Electronics,175,240,0,14,136,10,7,2.62,0.85,Summer,None,37.14,3360.0,910.0,2450,4,2023,18,4,3,2,0,0,1.371,126,2023-04-18,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6166,Frooti 200ml,FMCG,12,15,2,267,146,93,3,0.18,0.85,Winter,Children's Day,25.0,3924.9,720.9,3204,11,2023,20,6,3,4,1,1,1.25,53,2023-11-20,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6167,Sunsilk Shampoo 80ml,FMCG,58,75,0,64,188,17,7,0.87,0.92,Winter,New Year,29.31,4800.0,1088.0,3712,12,2024,19,5,3,4,1,1,1.293,171,2024-12-19,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6168,Parle-G 800g,FMCG,45,58,0,98,211,56,3,0.67,0.98,Winter,Chhath Puja,28.89,5684.0,1274.0,4410,11,2024,4,4,1,4,0,1,1.289,155,2024-11-04,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6169,Lay's Chips 26g,FMCG,15,20,15,216,34,92,2,0.22,0.88,Summer,Holi,33.33,3672.0,432.0,3240,3,2023,21,0,3,1,0,1,1.333,-58,2023-03-21,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6170,CFL Bulb 9W Bajaj,Electronics,65,90,0,19,176,11,5,0.97,0.92,Summer,None,38.46,1710.0,475.0,1235,3,2023,20,6,3,1,1,0,1.385,165,2023-03-20,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6171,Vicks 10g,FMCG,35,48,0,82,145,16,2,0.53,0.95,Rainy,None,37.14,3936.0,1066.0,2870,7,2024,2,2,1,3,0,0,1.371,129,2024-07-02,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6172,Eno Sachet 6pc,FMCG,28,38,5,43,22,21,3,0.42,0.92,Winter,None,35.71,1552.3,348.3,1204,12,2023,25,4,4,4,0,0,1.357,1,2023-12-25,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6173,Camphor Tablets 25g,FMCG,28,40,0,31,348,12,2,0.42,0.75,Summer,Labour Day,42.86,1240.0,372.0,868,5,2023,19,5,3,2,1,1,1.429,336,2023-05-19,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6174,Classmate Notebook 200pg,Stationery,48,65,5,29,93,34,2,0.72,0.95,Summer,Labour Day,35.42,1790.75,398.75,1392,5,2023,27,6,4,2,1,1,1.354,59,2023-05-27,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6175,Handkerchief 3pc,Fashion,30,45,0,46,84,10,3,0.45,0.9,Winter,Makar Sankranti,50.0,2070.0,690.0,1380,1,2024,12,5,2,1,1,1,1.5,74,2024-01-12,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6176,Dupatta Plain,Fashion,95,150,10,65,267,10,2,1.43,0.9,Autumn,Navratri,57.89,8775.0,2600.0,6175,9,2023,24,3,4,3,0,1,1.579,257,2023-09-24,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6177,Garden Pump Sprayer 1L,Agriculture,145,210,0,28,312,10,3,2.17,0.92,Rainy,None,44.83,5880.0,1820.0,4060,7,2024,13,6,2,3,1,0,1.448,302,2024-07-13,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6178,Stapler Small,Stationery,45,65,10,15,182,10,3,0.67,0.7,Summer,Baisakhi,44.44,877.5,202.5,675,4,2023,9,2,2,2,0,1,1.444,172,2023-04-09,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6179,Haldirams Mixture 400g,FMCG,110,148,0,74,297,27,2,1.65,0.8,Autumn,None,34.55,10952.0,2812.0,8140,9,2024,1,1,1,3,0,0,1.345,270,2024-09-01,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6180,Sugar 1kg,Grocery,42,50,0,128,239,38,3,0.63,0.92,Autumn,None,19.05,6400.0,1024.0,5376,10,2023,20,6,3,4,1,0,1.19,201,2023-10-20,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6181,Diya Set 12pc,FMCG,38,65,0,32,96,10,2,0.57,0.98,Autumn,Navratri,71.05,2080.0,864.0,1216,10,2024,6,6,1,4,1,1,1.711,86,2024-10-06,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6182,Coriander Powder 100g,Grocery,22,32,15,55,291,16,7,0.33,0.9,Rainy,Raksha Bandhan,45.45,1496.0,286.0,1210,8,2024,22,1,4,3,0,1,1.455,275,2024-08-22,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6183,Frooti 200ml,FMCG,12,15,5,329,169,121,1,0.18,0.95,Winter,Valentine's Day,25.0,4688.25,740.25,3948,2,2024,28,0,4,1,0,1,1.25,48,2024-02-28,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6184,Thums Up 600ml,FMCG,38,45,0,227,118,62,5,0.57,0.95,Rainy,Independence Day,18.42,10215.0,1589.0,8626,8,2024,11,4,2,3,0,1,1.184,56,2024-08-11,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6185,Salt Tata 1kg,Grocery,18,22,2,85,47,28,4,0.27,0.75,Autumn,Navratri,22.22,1832.6,302.6,1530,10,2023,1,1,1,4,0,1,1.222,19,2023-10-01,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6186,Toor Dal 1kg,Grocery,130,155,0,58,258,23,3,1.95,0.88,Summer,Labour Day,19.23,8990.0,1450.0,7540,5,2024,5,5,1,2,1,1,1.192,235,2024-05-05,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6187,Parle-G 800g,FMCG,45,58,2,142,279,37,1,0.67,0.7,Autumn,Ganesh Chaturthi,28.89,8071.28,1681.28,6390,9,2024,17,3,3,3,0,1,1.289,242,2024-09-17,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6188,Neem Pesticide 100ml,Agriculture,65,95,0,19,56,10,2,0.97,0.98,Winter,None,46.15,1805.0,570.0,1235,2,2023,5,5,1,1,1,0,1.462,46,2023-02-05,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6189,Parle-G 800g,FMCG,45,58,0,156,158,42,2,0.67,0.88,Summer,Holi,28.89,9048.0,2028.0,7020,3,2024,4,4,1,1,0,1,1.289,116,2024-03-04,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6190,Extension Cord 5m,Electronics,175,240,2,16,98,10,1,2.62,0.75,Rainy,Raksha Bandhan,37.14,3763.2,963.2,2800,8,2024,13,6,2,3,1,1,1.371,88,2024-08-13,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6191,Moong Dal 500g,Grocery,72,90,5,39,188,17,2,1.08,0.92,Autumn,Dussehra,25.0,3334.5,526.5,2808,10,2023,18,4,3,4,0,1,1.25,171,2023-10-18,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6192,Clinic Plus Shampoo 80ml,FMCG,55,72,0,41,255,23,4,0.82,0.98,Winter,None,30.91,2952.0,697.0,2255,11,2023,3,3,1,4,0,0,1.309,232,2023-11-03,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6193,Tape Roll,Stationery,18,28,0,28,292,13,3,0.27,0.88,Rainy,None,55.56,784.0,280.0,504,7,2023,6,6,1,3,1,0,1.556,279,2023-07-06,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6194,Eno Sachet 6pc,FMCG,28,38,0,85,121,15,5,0.42,0.8,Winter,None,35.71,3230.0,850.0,2380,12,2024,17,3,3,4,0,0,1.357,106,2024-12-17,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6195,Sketch Pens 12pc,Stationery,32,48,0,35,119,17,7,0.48,0.85,Summer,None,50.0,1680.0,560.0,1120,4,2023,20,6,3,2,1,0,1.5,102,2023-04-20,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6196,Poha 500g,Grocery,28,36,0,68,162,25,1,0.42,0.98,Winter,Christmas,28.57,2448.0,544.0,1904,12,2024,15,1,3,4,0,1,1.286,137,2024-12-15,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6197,Sooji 500g,Grocery,24,32,0,57,341,17,2,0.36,0.88,Summer,Labour Day,33.33,1824.0,456.0,1368,5,2024,17,3,3,2,0,1,1.333,324,2024-05-17,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6198,Besan 500g,Grocery,38,48,0,49,315,15,2,0.57,0.8,Rainy,None,26.32,2352.0,490.0,1862,6,2024,3,3,1,2,0,0,1.263,300,2024-06-03,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6199,Tea Tata Gold 250g,Grocery,105,130,2,107,137,26,3,1.57,0.88,Summer,Baisakhi,23.81,13631.8,2396.8,11235,4,2024,7,0,1,2,0,1,1.238,111,2024-04-07,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6200,Lay's Chips 26g,FMCG,15,20,0,204,251,79,3,0.22,0.98,Autumn,Navratri,33.33,4080.0,1020.0,3060,9,2024,25,4,4,3,0,1,1.333,172,2024-09-25,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6201,Salt Tata 1kg,Grocery,18,22,5,88,36,29,4,0.27,0.98,Rainy,None,22.22,1839.2,255.2,1584,6,2024,8,1,2,2,0,0,1.222,7,2024-06-08,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6202,Eveready Battery AA 4pc,Electronics,55,75,0,48,183,17,3,0.82,0.7,Winter,None,36.36,3600.0,960.0,2640,2,2024,22,1,4,1,0,0,1.364,166,2024-02-22,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6203,Glucon-D 200g,FMCG,55,72,8,70,286,31,3,0.82,0.92,Winter,Republic Day,30.91,4636.8,786.8,3850,1,2024,17,3,3,1,0,1,1.309,255,2024-01-17,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6204,Stapler Small,Stationery,45,65,0,21,43,10,4,0.67,0.95,Autumn,Ganesh Chaturthi,44.44,1365.0,420.0,945,9,2024,19,5,3,3,1,1,1.444,33,2024-09-19,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6205,Tape Roll,Stationery,18,28,0,27,249,13,2,0.27,0.7,Summer,None,55.56,756.0,270.0,486,3,2023,23,2,4,1,0,0,1.556,236,2023-03-23,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6206,Tape Roll,Stationery,18,28,5,30,230,11,2,0.27,0.9,Rainy,Independence Day,55.56,798.0,258.0,540,8,2024,3,3,1,3,0,1,1.556,219,2024-08-03,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6207,Diya Set 12pc,FMCG,38,65,0,7,264,10,4,0.57,0.88,Winter,None,71.05,455.0,189.0,266,11,2024,11,4,2,4,0,0,1.711,254,2024-11-11,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6208,Maggi Noodles 4-Pack,FMCG,52,65,2,109,296,39,3,0.78,0.92,Autumn,Diwali,25.0,6943.3,1275.3,5668,10,2024,6,6,1,4,1,1,1.25,257,2024-10-06,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6209,Agarbatti Pack 20pc,FMCG,25,35,5,37,309,16,1,0.38,0.75,Autumn,None,40.0,1230.25,305.25,925,9,2024,11,4,2,3,0,0,1.4,293,2024-09-11,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6210,Maggi Noodles 4-Pack,FMCG,52,65,5,121,162,37,1,0.78,0.88,Winter,New Year,25.0,7471.75,1179.75,6292,12,2023,6,6,1,4,1,1,1.25,125,2023-12-06,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6211,Eveready Battery AA 4pc,Electronics,55,75,0,37,167,20,2,0.82,0.95,Autumn,Navratri,36.36,2775.0,740.0,2035,10,2023,9,2,2,4,0,1,1.364,147,2023-10-09,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6212,Maida 1kg,Grocery,32,40,5,40,254,20,3,0.48,0.92,Rainy,None,25.0,1520.0,240.0,1280,6,2024,8,1,2,2,0,0,1.25,234,2024-06-08,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6213,Urea Fertilizer 1kg,Agriculture,35,50,0,57,331,15,3,0.53,0.85,Rainy,None,42.86,2850.0,855.0,1995,7,2023,12,5,2,3,1,0,1.429,316,2023-07-12,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6214,Fevicol 50g,Stationery,20,28,0,39,229,20,3,0.3,0.92,Summer,Holi,40.0,1092.0,312.0,780,3,2024,9,2,2,1,0,1,1.4,209,2024-03-09,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6215,Socks Cotton 3 pair,Fashion,55,80,0,50,174,14,2,0.82,0.85,Winter,Chhath Puja,45.45,4000.0,1250.0,2750,11,2023,25,4,4,4,0,1,1.455,160,2023-11-25,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6216,Maggi Noodles 70g,FMCG,12,15,0,190,136,49,5,0.18,0.7,Summer,Baisakhi,25.0,2850.0,570.0,2280,4,2023,24,3,4,2,0,1,1.25,87,2023-04-24,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6217,Scale 30cm,Stationery,8,12,0,48,73,14,2,0.12,0.8,Winter,Christmas,50.0,576.0,192.0,384,12,2023,15,1,3,4,0,1,1.5,59,2023-12-15,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6218,Soya Chunks 200g,Grocery,35,48,0,32,277,11,3,0.53,0.95,Summer,Labour Day,37.14,1536.0,416.0,1120,5,2023,25,4,4,2,0,1,1.371,266,2023-05-25,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6219,Pepsodent 200g,FMCG,75,92,0,53,199,18,2,1.12,0.7,Autumn,Navratri,22.67,4876.0,901.0,3975,9,2024,23,2,4,3,0,1,1.227,181,2024-09-23,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6220,Lay's Chips 26g,FMCG,15,20,0,342,241,98,2,0.22,0.9,Summer,None,33.33,6840.0,1710.0,5130,4,2024,15,1,3,2,0,0,1.333,143,2024-04-15,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6221,Mustard Oil 1L,Grocery,155,185,0,80,17,25,2,2.32,0.85,Rainy,None,19.35,14800.0,2400.0,12400,6,2023,17,3,3,2,0,0,1.194,-8,2023-06-17,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6222,Phone Charging Cable,Electronics,65,100,0,37,147,12,7,0.97,0.9,Summer,Holi,53.85,3700.0,1295.0,2405,3,2023,12,5,2,1,1,1,1.538,135,2023-03-12,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6223,Maggi Noodles 70g,FMCG,12,15,0,259,43,68,3,0.18,0.98,Winter,Lohri,25.0,3885.0,777.0,3108,1,2023,2,2,1,1,0,1,1.25,-25,2023-01-02,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6224,Extension Cord 5m,Electronics,175,240,0,12,244,10,3,2.62,0.85,Summer,Baisakhi,37.14,2880.0,780.0,2100,4,2023,16,2,3,2,0,1,1.371,234,2023-04-16,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6225,Tea Tata Gold 250g,Grocery,105,130,0,94,24,20,3,1.57,0.8,Rainy,Independence Day,23.81,12220.0,2350.0,9870,8,2024,1,1,1,3,0,1,1.238,4,2024-08-01,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6226,Eno Sachet 6pc,FMCG,28,38,5,62,248,19,2,0.42,0.95,Winter,Makar Sankranti,35.71,2238.2,502.2,1736,1,2024,16,2,3,1,0,1,1.357,229,2024-01-16,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6227,Vim Bar 200g,FMCG,25,32,5,69,106,23,2,0.38,0.98,Summer,Holi,28.0,2097.6,372.6,1725,3,2023,5,5,1,1,1,1,1.28,83,2023-03-05,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6228,Phone Charging Cable,Electronics,65,100,0,29,207,12,1,0.97,0.92,Rainy,None,53.85,2900.0,1015.0,1885,8,2023,7,0,1,3,0,0,1.538,195,2023-08-07,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6229,Gamcha Cotton Towel,Fashion,55,80,0,32,173,14,4,0.82,0.95,Autumn,None,45.45,2560.0,800.0,1760,9,2024,11,4,2,3,0,0,1.455,159,2024-09-11,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6230,Clinic Plus Shampoo 80ml,FMCG,55,72,0,50,344,16,5,0.82,0.85,Summer,None,30.91,3600.0,850.0,2750,4,2024,11,4,2,2,0,0,1.309,328,2024-04-11,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6231,Maggi Noodles 70g,FMCG,12,15,2,265,116,72,2,0.18,0.92,Winter,Makar Sankranti,25.0,3895.5,715.5,3180,1,2024,24,3,4,1,0,1,1.25,44,2024-01-24,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6232,Tea Brooke Bond 500g,Grocery,175,215,0,85,207,26,2,2.62,0.92,Summer,None,22.86,18275.0,3400.0,14875,5,2024,19,5,3,2,1,0,1.229,181,2024-05-19,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6233,Atta Aashirvaad 10kg,Grocery,330,390,0,176,248,40,5,4.95,0.9,Winter,New Year,18.18,68640.0,10560.0,58080,12,2023,25,4,4,4,0,1,1.182,208,2023-12-25,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6234,Saunf 100g,Grocery,22,30,0,40,91,13,2,0.33,0.75,Summer,Baisakhi,36.36,1200.0,320.0,880,4,2024,23,2,4,2,0,1,1.364,78,2024-04-23,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6235,Surf Excel 1kg,FMCG,130,165,0,57,135,26,3,1.95,0.95,Autumn,Dussehra,26.92,9405.0,1995.0,7410,10,2024,2,2,1,4,0,1,1.269,109,2024-10-02,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6236,Rajma 500g,Grocery,65,82,5,25,182,15,2,0.97,0.98,Autumn,Dussehra,26.15,1947.5,322.5,1625,10,2023,14,0,2,4,0,1,1.262,167,2023-10-14,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6237,Poha 500g,Grocery,28,36,8,48,150,23,1,0.42,0.7,Autumn,Dussehra,28.57,1589.76,245.76,1344,10,2024,17,3,3,4,0,1,1.286,127,2024-10-17,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6238,Kurkure 65g,FMCG,18,25,2,211,238,62,2,0.27,0.7,Summer,Baisakhi,38.89,5169.5,1371.5,3798,4,2023,23,2,4,2,0,1,1.389,176,2023-04-23,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6239,Gamcha Cotton Towel,Fashion,55,80,0,36,257,14,2,0.82,0.7,Winter,Children's Day,45.45,2880.0,900.0,1980,11,2023,27,6,4,4,1,1,1.455,243,2023-11-27,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6240,Clinic Plus Shampoo 80ml,FMCG,55,72,0,53,304,20,7,0.82,0.88,Winter,None,30.91,3816.0,901.0,2915,11,2024,21,0,3,4,0,0,1.309,284,2024-11-21,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6241,Haldirams Mixture 400g,FMCG,110,148,10,58,220,25,4,1.65,0.85,Winter,Christmas,34.55,7725.6,1345.6,6380,12,2023,24,3,4,4,0,1,1.345,195,2023-12-24,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6242,Paneer 200g,Grocery,85,105,0,65,201,19,4,1.27,0.95,Autumn,Dussehra,23.53,6825.0,1300.0,5525,10,2024,26,5,4,4,1,1,1.235,182,2024-10-26,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6243,Maggi Noodles 4-Pack,FMCG,52,65,0,114,332,36,5,0.78,0.92,Rainy,None,25.0,7410.0,1482.0,5928,8,2024,22,1,4,3,0,0,1.25,296,2024-08-22,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6244,Glucon-D 200g,FMCG,55,72,0,121,349,25,3,0.82,0.9,Summer,None,30.91,8712.0,2057.0,6655,4,2023,13,6,2,2,1,0,1.309,324,2023-04-13,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6245,Frooti 200ml,FMCG,12,15,0,245,196,119,7,0.18,0.95,Rainy,None,25.0,3675.0,735.0,2940,7,2023,7,0,1,3,0,0,1.25,77,2023-07-07,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6246,Apsara Pencil 10pc,Stationery,15,22,15,84,242,33,1,0.22,0.85,Rainy,Janmashtami,46.67,1570.8,310.8,1260,8,2023,25,4,4,3,0,1,1.467,209,2023-08-25,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6247,Tape Roll,Stationery,18,28,0,42,339,10,3,0.27,0.8,Winter,Lohri,55.56,1176.0,420.0,756,1,2023,14,0,2,1,0,1,1.556,329,2023-01-14,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6248,Socks Cotton 3 pair,Fashion,55,80,0,63,345,17,2,0.82,0.98,Winter,Republic Day,45.45,5040.0,1575.0,3465,1,2024,2,2,1,1,0,1,1.455,328,2024-01-02,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6249,Banyan Vest Cotton,Fashion,75,110,10,40,61,10,1,1.12,0.9,Summer,Holi,46.67,3960.0,960.0,3000,3,2023,10,3,2,1,0,1,1.467,51,2023-03-10,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6250,Thums Up 600ml,FMCG,38,45,2,367,168,56,4,0.57,0.9,Summer,Baisakhi,18.42,16184.7,2238.7,13946,4,2023,18,4,3,2,0,1,1.184,112,2023-04-18,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6251,Extension Cord 5m,Electronics,175,240,0,15,111,10,3,2.62,0.85,Summer,None,37.14,3600.0,975.0,2625,3,2023,18,4,3,1,0,0,1.371,101,2023-03-18,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6252,Paneer 200g,Grocery,85,105,0,51,189,20,2,1.27,0.88,Autumn,Ganesh Chaturthi,23.53,5355.0,1020.0,4335,9,2024,25,4,4,3,0,1,1.235,169,2024-09-25,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6253,Vicks 10g,FMCG,35,48,0,51,99,18,3,0.53,0.88,Summer,None,37.14,2448.0,663.0,1785,3,2024,25,4,4,1,0,0,1.371,81,2024-03-25,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6254,Eraser Apsara,Stationery,4,7,0,48,313,25,3,0.06,0.85,Winter,None,75.0,336.0,144.0,192,11,2023,22,1,4,4,0,0,1.75,288,2023-11-22,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
6255,Besan 500g,Grocery,38,48,0,48,347,19,2,0.57,0.95,Rainy,Independence Day,26.32,2304.0,480.0,1824,8,2023,12,5,2,3,1,1,1.263,328,2023-08-12,Ramesh General Store,"Bhopal, Madhya Pradesh",Central India
