product_name,category,cost_price,selling_price,discount_pct,units_sold,current_stock,reorder_level,lead_time_days,holding_cost,supplier_reliability,season,festival,region,margin_pct,revenue,profit,investment,month,year,day,day_of_week,week,quarter,is_weekend,is_festival,price_ratio,stock_buffer,date
Atta Aashirvaad 10kg,Grocery,330,390,0,85,76,38,7,4.95,0.92,Autumn,None,Central India,18.18,33150.0,5100.0,28050,9,2024,1,6,1,3,1,0,1.182,38,2024-09-01
Toor Dal 1kg,Grocery,130,155,0,56,278,30,7,1.95,0.9,Autumn,None,Central India,19.23,8680.0,1400.0,7280,9,2024,1,6,1,3,1,0,1.192,248,2024-09-01
Chana Dal 1kg,Grocery,90,112,0,70,237,24,2,1.35,0.92,Autumn,None,Central India,24.44,7840.0,1540.0,6300,9,2024,1,6,1,3,1,0,1.244,213,2024-09-01
Mustard Oil 1L,Grocery,155,185,0,77,135,28,2,2.32,0.85,Autumn,None,Central India,19.35,14245.0,2310.0,11935,9,2024,1,6,1,3,1,0,1.194,107,2024-09-01
Refined Oil Soya 5L,Grocery,580,680,0,63,219,20,5,8.7,0.85,Autumn,None,Central India,17.24,42840.0,6300.0,36540,9,2024,1,6,1,3,1,0,1.172,199,2024-09-01
Sugar 1kg,Grocery,42,50,0,87,89,48,1,0.63,0.95,Autumn,None,Central India,19.05,4350.0,696.0,3654,9,2024,1,6,1,3,1,0,1.19,41,2024-09-01
Salt Tata 1kg,Grocery,18,22,0,89,39,36,1,0.27,0.8,Autumn,None,Central India,22.22,1958.0,356.0,1602,9,2024,1,6,1,3,1,0,1.222,3,2024-09-01
Poha 500g,Grocery,28,36,0,56,218,22,5,0.42,0.75,Autumn,None,Central India,28.57,2016.0,448.0,1568,9,2024,1,6,1,3,1,0,1.286,196,2024-09-01
Maida 1kg,Grocery,32,40,0,33,64,18,2,0.48,0.92,Autumn,None,Central India,25.0,1320.0,264.0,1056,9,2024,1,6,1,3,1,0,1.25,46,2024-09-01
Besan 500g,Grocery,38,48,0,38,89,16,4,0.57,0.8,Autumn,None,Central India,26.32,1824.0,380.0,1444,9,2024,1,6,1,3,1,0,1.263,73,2024-09-01
Rajma 500g,Grocery,65,82,0,39,233,14,3,0.97,0.75,Autumn,None,Central India,26.15,3198.0,663.0,2535,9,2024,1,6,1,3,1,0,1.262,219,2024-09-01
Haldi Powder 100g,Grocery,28,38,0,48,91,20,3,0.42,0.75,Autumn,None,Central India,35.71,1824.0,480.0,1344,9,2024,1,6,1,3,1,0,1.357,71,2024-09-01
Red Chilli Powder 100g,Grocery,30,42,0,51,71,19,1,0.45,0.92,Autumn,None,Central India,40.0,2142.0,612.0,1530,9,2024,1,6,1,3,1,0,1.4,52,2024-09-01
Coriander Powder 100g,Grocery,22,32,0,43,293,18,4,0.33,0.92,Autumn,None,Central India,45.45,1376.0,430.0,946,9,2024,1,6,1,3,1,0,1.455,275,2024-09-01
Tea Brooke Bond 500g,Grocery,175,215,0,98,262,32,5,2.62,0.8,Autumn,None,Central India,22.86,21070.0,3920.0,17150,9,2024,1,6,1,3,1,0,1.229,230,2024-09-01
Tea Tata Gold 250g,Grocery,105,130,0,64,101,26,5,1.57,0.75,Autumn,None,Central India,23.81,8320.0,1600.0,6720,9,2024,1,6,1,3,1,0,1.238,75,2024-09-01
Dry Coconut 200g,Grocery,95,125,5,45,182,12,2,1.43,0.88,Autumn,Navratri,Central India,31.58,5343.75,1068.75,4275,9,2024,1,6,1,3,1,1,1.316,170,2024-09-01
Saunf 100g,Grocery,22,30,0,51,111,14,3,0.33,0.95,Autumn,None,Central India,36.36,1530.0,408.0,1122,9,2024,1,6,1,3,1,0,1.364,97,2024-09-01
Lifebuoy Soap 100g,FMCG,28,36,0,102,167,36,7,0.42,0.9,Autumn,None,Central India,28.57,3672.0,816.0,2856,9,2024,1,6,1,3,1,0,1.286,131,2024-09-01
Lux Soap 75g,FMCG,32,42,0,70,57,28,3,0.48,0.95,Autumn,None,Central India,31.25,2940.0,700.0,2240,9,2024,1,6,1,3,1,0,1.312,29,2024-09-01
Colgate 200g,FMCG,82,100,0,62,245,26,3,1.23,0.95,Autumn,None,Central India,21.95,6200.0,1116.0,5084,9,2024,1,6,1,3,1,0,1.22,219,2024-09-01
Pepsodent 200g,FMCG,75,92,0,64,166,22,1,1.12,0.9,Autumn,None,Central India,22.67,5888.0,1088.0,4800,9,2024,1,6,1,3,1,0,1.227,144,2024-09-01
Clinic Plus Shampoo 80ml,FMCG,55,72,0,24,201,20,3,0.82,0.8,Autumn,None,Central India,30.91,1728.0,408.0,1320,9,2024,1,6,1,3,1,0,1.309,181,2024-09-01
Sunsilk Shampoo 80ml,FMCG,58,75,0,40,30,18,1,0.87,0.92,Autumn,None,Central India,29.31,3000.0,680.0,2320,9,2024,1,6,1,3,1,0,1.293,12,2024-09-01
Surf Excel 1kg,FMCG,130,165,0,49,222,22,2,1.95,0.75,Autumn,None,Central India,26.92,8085.0,1715.0,6370,9,2024,1,6,1,3,1,0,1.269,200,2024-09-01
Ariel 500g,FMCG,95,120,0,52,212,18,5,1.43,0.85,Autumn,None,Central India,26.32,6240.0,1300.0,4940,9,2024,1,6,1,3,1,0,1.263,194,2024-09-01
Parle-G 800g,FMCG,45,58,0,154,178,48,3,0.67,0.95,Autumn,None,Central India,28.89,8932.0,2002.0,6930,9,2024,1,6,1,3,1,0,1.289,130,2024-09-01
Good Day Biscuit 250g,FMCG,28,38,0,104,103,34,2,0.42,0.95,Autumn,None,Central India,35.71,3952.0,1040.0,2912,9,2024,1,6,1,3,1,0,1.357,69,2024-09-01
Hide & Seek 100g,FMCG,32,45,0,74,70,24,2,0.48,0.8,Autumn,None,Central India,40.62,3330.0,962.0,2368,9,2024,1,6,1,3,1,0,1.406,46,2024-09-01
Maggi Noodles 70g,FMCG,12,15,0,166,88,60,1,0.18,0.8,Autumn,None,Central India,25.0,2490.0,498.0,1992,9,2024,1,6,1,3,1,0,1.25,28,2024-09-01
Maggi Noodles 4-Pack,FMCG,52,65,0,85,207,36,4,0.78,0.9,Autumn,None,Central India,25.0,5525.0,1105.0,4420,9,2024,1,6,1,3,1,0,1.25,171,2024-09-01
Lay's Chips 26g,FMCG,15,20,0,242,196,80,2,0.22,0.8,Autumn,None,Central India,33.33,4840.0,1210.0,3630,9,2024,1,6,1,3,1,0,1.333,116,2024-09-01
Kurkure 65g,FMCG,18,25,0,183,237,70,3,0.27,0.9,Autumn,None,Central India,38.89,4575.0,1281.0,3294,9,2024,1,6,1,3,1,0,1.389,167,2024-09-01
Haldirams Namkeen 200g,FMCG,55,75,10,251,280,38,4,0.82,0.95,Autumn,Navratri,Central India,36.36,16942.5,3137.5,13805,9,2024,1,6,1,3,1,1,1.364,242,2024-09-01
Haldirams Mixture 400g,FMCG,110,148,0,88,142,28,7,1.65,0.75,Autumn,None,Central India,34.55,13024.0,3344.0,9680,9,2024,1,6,1,3,1,0,1.345,114,2024-09-01
Frooti 200ml,FMCG,12,15,0,269,174,100,4,0.18,0.8,Autumn,None,Central India,25.0,4035.0,807.0,3228,9,2024,1,6,1,3,1,0,1.25,74,2024-09-01
Maaza 250ml,FMCG,18,22,0,230,205,80,4,0.27,0.85,Autumn,None,Central India,22.22,5060.0,920.0,4140,9,2024,1,6,1,3,1,0,1.222,125,2024-09-01
Thums Up 600ml,FMCG,38,45,0,168,218,72,7,0.57,0.92,Autumn,None,Central India,18.42,7560.0,1176.0,6384,9,2024,1,6,1,3,1,0,1.184,146,2024-09-01
Limca 600ml,FMCG,35,42,0,103,40,60,7,0.53,0.85,Autumn,None,Central India,20.0,4326.0,721.0,3605,9,2024,1,6,1,3,1,0,1.2,-20,2024-09-01
Glucon-D 200g,FMCG,55,72,0,67,267,26,3,0.82,0.8,Autumn,None,Central India,30.91,4824.0,1139.0,3685,9,2024,1,6,1,3,1,0,1.309,241,2024-09-01
ORS Sachets (5pc),FMCG,22,30,0,49,50,18,2,0.33,0.75,Autumn,None,Central India,36.36,1470.0,392.0,1078,9,2024,1,6,1,3,1,0,1.364,32,2024-09-01
Vim Bar 200g,FMCG,25,32,0,94,113,24,2,0.38,0.8,Autumn,None,Central India,28.0,3008.0,658.0,2350,9,2024,1,6,1,3,1,0,1.28,89,2024-09-01
Harpic 500ml,FMCG,75,98,0,43,99,14,3,1.12,0.88,Autumn,None,Central India,30.67,4214.0,989.0,3225,9,2024,1,6,1,3,1,0,1.307,85,2024-09-01
Dettol 250ml,FMCG,68,88,0,45,251,18,3,1.02,0.92,Autumn,None,Central India,29.41,3960.0,900.0,3060,9,2024,1,6,1,3,1,0,1.294,233,2024-09-01
Hajmola 100 Tabs,FMCG,45,60,0,46,185,22,5,0.67,0.92,Autumn,None,Central India,33.33,2760.0,690.0,2070,9,2024,1,6,1,3,1,0,1.333,163,2024-09-01
Vicks 10g,FMCG,35,48,0,42,239,16,7,0.53,0.95,Autumn,None,Central India,37.14,2016.0,546.0,1470,9,2024,1,6,1,3,1,0,1.371,223,2024-09-01
Eno Sachet (6pc),FMCG,28,38,0,58,240,20,3,0.42,0.8,Autumn,None,Central India,35.71,2204.0,580.0,1624,9,2024,1,6,1,3,1,0,1.357,220,2024-09-01
Diya Set 12pc,FMCG,38,65,5,34,44,10,1,0.57,0.9,Autumn,Navratri,Central India,71.05,2099.5,807.5,1292,9,2024,1,6,1,3,1,1,1.711,34,2024-09-01
Gulal Colors 100g,FMCG,22,40,0,4,148,10,5,0.33,0.8,Autumn,None,Central India,81.82,160.0,72.0,88,9,2024,1,6,1,3,1,0,1.818,138,2024-09-01
Agarbatti Pack 20pc,FMCG,25,35,0,66,25,20,3,0.38,0.8,Autumn,Navratri,Central India,40.0,2310.0,660.0,1650,9,2024,1,6,1,3,1,1,1.4,5,2024-09-01
Camphor Tablets 25g,FMCG,28,40,0,97,85,14,2,0.42,0.8,Autumn,Navratri,Central India,42.86,3880.0,1164.0,2716,9,2024,1,6,1,3,1,1,1.429,71,2024-09-01
Mosquito Coil (10pc),FMCG,32,45,0,70,169,22,3,0.48,0.88,Autumn,None,Central India,40.62,3150.0,910.0,2240,9,2024,1,6,1,3,1,0,1.406,147,2024-09-01
All Out Refill,FMCG,88,115,0,47,122,16,7,1.32,0.88,Autumn,None,Central India,30.68,5405.0,1269.0,4136,9,2024,1,6,1,3,1,0,1.307,106,2024-09-01
Classmate Notebook 200pg,Stationery,48,65,0,64,136,32,3,0.72,0.9,Autumn,None,Central India,35.42,4160.0,1088.0,3072,9,2024,1,6,1,3,1,0,1.354,104,2024-09-01
Reynolds Pen (10pc),Stationery,35,50,0,122,124,38,5,0.53,0.85,Autumn,None,Central India,42.86,6100.0,1830.0,4270,9,2024,1,6,1,3,1,0,1.429,86,2024-09-01
Apsara Pencil (10pc),Stationery,15,22,0,64,43,28,5,0.22,0.8,Autumn,None,Central India,46.67,1408.0,448.0,960,9,2024,1,6,1,3,1,0,1.467,15,2024-09-01
Fevicol 50g,Stationery,20,28,0,53,54,18,7,0.3,0.88,Autumn,None,Central India,40.0,1484.0,424.0,1060,9,2024,1,6,1,3,1,0,1.4,36,2024-09-01
Stapler Small,Stationery,45,65,0,18,78,10,1,0.67,0.85,Autumn,None,Central India,44.44,1170.0,360.0,810,9,2024,1,6,1,3,1,0,1.444,68,2024-09-01
Register A4 100pg,Stationery,35,50,0,28,226,12,7,0.53,0.95,Autumn,None,Central India,42.86,1400.0,420.0,980,9,2024,1,6,1,3,1,0,1.429,214,2024-09-01
Sketch Pens (12pc),Stationery,32,48,0,43,237,14,2,0.48,0.88,Autumn,None,Central India,50.0,2064.0,688.0,1376,9,2024,1,6,1,3,1,0,1.5,223,2024-09-01
Scale 30cm,Stationery,8,12,0,56,94,16,2,0.12,0.8,Autumn,None,Central India,50.0,672.0,224.0,448,9,2024,1,6,1,3,1,0,1.5,78,2024-09-01
Eraser Apsara,Stationery,4,7,0,53,234,24,5,0.06,0.85,Autumn,None,Central India,75.0,371.0,159.0,212,9,2024,1,6,1,3,1,0,1.75,210,2024-09-01
Tape Roll,Stationery,18,28,0,24,58,12,2,0.27,0.88,Autumn,None,Central India,55.56,672.0,240.0,432,9,2024,1,6,1,3,1,0,1.556,46,2024-09-01
Eveready Battery AA 4pc,Electronics,55,75,0,52,195,18,5,0.82,0.8,Autumn,None,Central India,36.36,3900.0,1040.0,2860,9,2024,1,6,1,3,1,0,1.364,177,2024-09-01
Eveready Battery D 2pc,Electronics,65,90,0,30,151,12,3,0.97,0.8,Autumn,None,Central India,38.46,2700.0,750.0,1950,9,2024,1,6,1,3,1,0,1.385,139,2024-09-01
CFL Bulb 9W Bajaj,Electronics,65,90,0,22,20,10,3,0.97,0.85,Autumn,None,Central India,38.46,1980.0,550.0,1430,9,2024,1,6,1,3,1,0,1.385,10,2024-09-01
LED Bulb 9W Philips,Electronics,95,130,0,35,131,12,4,1.43,0.92,Autumn,None,Central India,36.84,4550.0,1225.0,3325,9,2024,1,6,1,3,1,0,1.368,119,2024-09-01
Extension Cord 5m,Electronics,175,240,0,18,99,10,2,2.62,0.85,Autumn,None,Central India,37.14,4320.0,1170.0,3150,9,2024,1,6,1,3,1,0,1.371,89,2024-09-01
Phone Charging Cable,Electronics,65,100,0,25,84,14,3,0.97,0.85,Autumn,None,Central India,53.85,2500.0,875.0,1625,9,2024,1,6,1,3,1,0,1.538,70,2024-09-01
Earphones Basic,Electronics,85,140,0,28,200,10,3,1.27,0.88,Autumn,None,Central India,64.71,3920.0,1540.0,2380,9,2024,1,6,1,3,1,0,1.647,190,2024-09-01
Gamcha (Cotton Towel),Fashion,55,80,0,36,87,16,3,0.82,0.88,Autumn,None,Central India,45.45,2880.0,900.0,1980,9,2024,1,6,1,3,1,0,1.455,71,2024-09-01
Socks Cotton (3 pair),Fashion,55,80,0,34,188,14,2,0.82,0.92,Autumn,None,Central India,45.45,2720.0,850.0,1870,9,2024,1,6,1,3,1,0,1.455,174,2024-09-01
Handkerchief 3pc,Fashion,30,45,0,38,85,12,3,0.45,0.88,Autumn,None,Central India,50.0,1710.0,570.0,1140,9,2024,1,6,1,3,1,0,1.5,73,2024-09-01
Banyan Vest Cotton,Fashion,75,110,0,38,58,12,3,1.12,0.92,Autumn,None,Central India,46.67,4180.0,1330.0,2850,9,2024,1,6,1,3,1,0,1.467,46,2024-09-01
Dupatta Plain,Fashion,95,150,2,95,207,10,5,1.43,0.85,Autumn,Navratri,Central India,57.89,13965.0,4940.0,9025,9,2024,1,6,1,3,1,1,1.579,197,2024-09-01
Salwar Suit Cotton,Fashion,280,450,0,70,78,10,1,4.2,0.85,Autumn,Navratri,Central India,60.71,31500.0,11900.0,19600,9,2024,1,6,1,3,1,1,1.607,68,2024-09-01
Kurta Men Cotton,Fashion,195,320,0,16,21,10,2,2.92,0.75,Autumn,None,Central India,64.1,5120.0,2000.0,3120,9,2024,1,6,1,3,1,0,1.641,11,2024-09-01
Urea Fertilizer 1kg,Agriculture,35,50,0,44,163,16,3,0.53,0.88,Autumn,None,Central India,42.86,2200.0,660.0,1540,9,2024,1,6,1,3,1,0,1.429,147,2024-09-01
DAP Fertilizer 1kg,Agriculture,55,75,0,32,48,12,5,0.82,0.92,Autumn,None,Central India,36.36,2400.0,640.0,1760,9,2024,1,6,1,3,1,0,1.364,36,2024-09-01
Neem Pesticide 100ml,Agriculture,65,95,0,18,125,10,7,0.97,0.8,Autumn,None,Central India,46.15,1710.0,540.0,1170,9,2024,1,6,1,3,1,0,1.462,115,2024-09-01
Garden Pump Sprayer 1L,Agriculture,145,210,0,14,190,10,1,2.17,0.9,Autumn,None,Central India,44.83,2940.0,910.0,2030,9,2024,1,6,1,3,1,0,1.448,180,2024-09-01
Vegetable Seeds Packet,Agriculture,28,45,0,40,119,14,2,0.42,0.75,Autumn,None,Central India,60.71,1800.0,680.0,1120,9,2024,1,6,1,3,1,0,1.607,105,2024-09-01
Basmati Rice 5kg,Grocery,280,340,2,182,133,34,4,4.2,0.75,Autumn,Diwali,Central India,21.43,60642.4,9682.4,50960,10,2024,1,1,1,4,0,1,1.214,99,2024-10-01
Atta Aashirvaad 10kg,Grocery,330,390,2,178,279,38,2,4.95,0.8,Autumn,Diwali,Central India,18.18,68031.6,9291.6,58740,10,2024,1,1,1,4,0,1,1.182,241,2024-10-01
Toor Dal 1kg,Grocery,130,155,10,107,250,30,7,1.95,0.85,Autumn,Diwali,Central India,19.23,14926.5,1016.5,13910,10,2024,1,1,1,4,0,1,1.192,220,2024-10-01
Chana Dal 1kg,Grocery,90,112,0,52,81,24,2,1.35,0.92,Autumn,None,Central India,24.44,5824.0,1144.0,4680,10,2024,1,1,1,4,0,0,1.244,57,2024-10-01
Mustard Oil 1L,Grocery,155,185,5,138,274,28,3,2.32,0.8,Autumn,Diwali,Central India,19.35,24253.5,2863.5,21390,10,2024,1,1,1,4,0,1,1.194,246,2024-10-01
Refined Oil Soya 5L,Grocery,580,680,0,84,71,20,3,8.7,0.88,Autumn,Diwali,Central India,17.24,57120.0,8400.0,48720,10,2024,1,1,1,4,0,1,1.172,51,2024-10-01
Sugar 1kg,Grocery,42,50,0,224,88,48,5,0.63,0.9,Autumn,Diwali,Central India,19.05,11200.0,1792.0,9408,10,2024,1,1,1,4,0,1,1.19,40,2024-10-01
Salt Tata 1kg,Grocery,18,22,0,86,223,36,3,0.27,0.85,Autumn,None,Central India,22.22,1892.0,344.0,1548,10,2024,1,1,1,4,0,0,1.222,187,2024-10-01
Poha 500g,Grocery,28,36,0,56,204,22,3,0.42,0.92,Autumn,None,Central India,28.57,2016.0,448.0,1568,10,2024,1,1,1,4,0,0,1.286,182,2024-10-01
Maida 1kg,Grocery,32,40,0,103,87,18,1,0.48,0.85,Autumn,Diwali,Central India,25.0,4120.0,824.0,3296,10,2024,1,1,1,4,0,1,1.25,69,2024-10-01
Besan 500g,Grocery,38,48,10,92,182,16,5,0.57,0.95,Autumn,Diwali,Central India,26.32,3974.4,478.4,3496,10,2024,1,1,1,4,0,1,1.263,166,2024-10-01
Rajma 500g,Grocery,65,82,0,35,191,14,7,0.97,0.95,Autumn,None,Central India,26.15,2870.0,595.0,2275,10,2024,1,1,1,4,0,0,1.262,177,2024-10-01
Haldi Powder 100g,Grocery,28,38,0,52,66,20,2,0.42,0.8,Autumn,None,Central India,35.71,1976.0,520.0,1456,10,2024,1,1,1,4,0,0,1.357,46,2024-10-01
Red Chilli Powder 100g,Grocery,30,42,0,50,125,19,3,0.45,0.8,Autumn,None,Central India,40.0,2100.0,600.0,1500,10,2024,1,1,1,4,0,0,1.4,106,2024-10-01
Coriander Powder 100g,Grocery,22,32,0,31,275,18,7,0.33,0.85,Autumn,None,Central India,45.45,992.0,310.0,682,10,2024,1,1,1,4,0,0,1.455,257,2024-10-01
Tea Brooke Bond 500g,Grocery,175,215,0,106,90,32,5,2.62,0.92,Autumn,None,Central India,22.86,22790.0,4240.0,18550,10,2024,1,1,1,4,0,0,1.229,58,2024-10-01
Tea Tata Gold 250g,Grocery,105,130,0,61,74,26,2,1.57,0.9,Autumn,None,Central India,23.81,7930.0,1525.0,6405,10,2024,1,1,1,4,0,0,1.238,48,2024-10-01
Dry Coconut 200g,Grocery,95,125,0,92,217,12,2,1.43,0.88,Autumn,Diwali,Central India,31.58,11500.0,2760.0,8740,10,2024,1,1,1,4,0,1,1.316,205,2024-10-01
Saunf 100g,Grocery,22,30,0,35,205,14,1,0.33,0.8,Autumn,None,Central India,36.36,1050.0,280.0,770,10,2024,1,1,1,4,0,0,1.364,191,2024-10-01
Lifebuoy Soap 100g,FMCG,28,36,0,107,30,36,5,0.42,0.8,Autumn,None,Central India,28.57,3852.0,856.0,2996,10,2024,1,1,1,4,0,0,1.286,-6,2024-10-01
Lux Soap 75g,FMCG,32,42,0,87,165,28,3,0.48,0.88,Autumn,None,Central India,31.25,3654.0,870.0,2784,10,2024,1,1,1,4,0,0,1.312,137,2024-10-01
Colgate 200g,FMCG,82,100,0,65,133,26,2,1.23,0.95,Autumn,None,Central India,21.95,6500.0,1170.0,5330,10,2024,1,1,1,4,0,0,1.22,107,2024-10-01
Pepsodent 200g,FMCG,75,92,0,64,49,22,7,1.12,0.8,Autumn,None,Central India,22.67,5888.0,1088.0,4800,10,2024,1,1,1,4,0,0,1.227,27,2024-10-01
Clinic Plus Shampoo 80ml,FMCG,55,72,0,68,230,20,5,0.82,0.85,Autumn,None,Central India,30.91,4896.0,1156.0,3740,10,2024,1,1,1,4,0,0,1.309,210,2024-10-01
Sunsilk Shampoo 80ml,FMCG,58,75,0,44,59,18,7,0.87,0.8,Autumn,None,Central India,29.31,3300.0,748.0,2552,10,2024,1,1,1,4,0,0,1.293,41,2024-10-01
Surf Excel 1kg,FMCG,130,165,2,98,186,22,3,1.95,0.75,Autumn,Diwali,Central India,26.92,15846.6,3106.6,12740,10,2024,1,1,1,4,0,1,1.269,164,2024-10-01
Ariel 500g,FMCG,95,120,0,25,248,18,2,1.43,0.75,Autumn,None,Central India,26.32,3000.0,625.0,2375,10,2024,1,1,1,4,0,0,1.263,230,2024-10-01
Parle-G 800g,FMCG,45,58,0,145,45,48,7,0.67,0.88,Autumn,None,Central India,28.89,8410.0,1885.0,6525,10,2024,1,1,1,4,0,0,1.289,-3,2024-10-01
Good Day Biscuit 250g,FMCG,28,38,0,82,91,34,3,0.42,0.8,Autumn,None,Central India,35.71,3116.0,820.0,2296,10,2024,1,1,1,4,0,0,1.357,57,2024-10-01
Hide & Seek 100g,FMCG,32,45,0,77,152,24,4,0.48,0.95,Autumn,None,Central India,40.62,3465.0,1001.0,2464,10,2024,1,1,1,4,0,0,1.406,128,2024-10-01
Maggi Noodles 70g,FMCG,12,15,0,174,288,60,3,0.18,0.75,Autumn,None,Central India,25.0,2610.0,522.0,2088,10,2024,1,1,1,4,0,0,1.25,228,2024-10-01
Maggi Noodles 4-Pack,FMCG,52,65,0,85,37,36,2,0.78,0.9,Autumn,None,Central India,25.0,5525.0,1105.0,4420,10,2024,1,1,1,4,0,0,1.25,1,2024-10-01
Lay's Chips 26g,FMCG,15,20,0,218,163,80,3,0.22,0.95,Autumn,None,Central India,33.33,4360.0,1090.0,3270,10,2024,1,1,1,4,0,0,1.333,83,2024-10-01
Kurkure 65g,FMCG,18,25,0,90,260,70,4,0.27,0.8,Autumn,None,Central India,38.89,2250.0,630.0,1620,10,2024,1,1,1,4,0,0,1.389,190,2024-10-01
Haldirams Namkeen 200g,FMCG,55,75,0,328,65,38,2,0.82,0.92,Autumn,Diwali,Central India,36.36,24600.0,6560.0,18040,10,2024,1,1,1,4,0,1,1.364,27,2024-10-01
Haldirams Mixture 400g,FMCG,110,148,5,302,205,28,4,1.65,0.92,Autumn,Diwali,Central India,34.55,42461.2,9241.2,33220,10,2024,1,1,1,4,0,1,1.345,177,2024-10-01
Frooti 200ml,FMCG,12,15,0,341,169,100,4,0.18,0.92,Autumn,None,Central India,25.0,5115.0,1023.0,4092,10,2024,1,1,1,4,0,0,1.25,69,2024-10-01
Maaza 250ml,FMCG,18,22,0,244,297,80,2,0.27,0.95,Autumn,None,Central India,22.22,5368.0,976.0,4392,10,2024,1,1,1,4,0,0,1.222,217,2024-10-01
Thums Up 600ml,FMCG,38,45,0,193,123,72,2,0.57,0.75,Autumn,None,Central India,18.42,8685.0,1351.0,7334,10,2024,1,1,1,4,0,0,1.184,51,2024-10-01
Limca 600ml,FMCG,35,42,0,135,202,60,2,0.53,0.75,Autumn,None,Central India,20.0,5670.0,945.0,4725,10,2024,1,1,1,4,0,0,1.2,142,2024-10-01
Glucon-D 200g,FMCG,55,72,0,96,98,26,3,0.82,0.8,Autumn,None,Central India,30.91,6912.0,1632.0,5280,10,2024,1,1,1,4,0,0,1.309,72,2024-10-01
ORS Sachets (5pc),FMCG,22,30,0,45,266,18,7,0.33,0.75,Autumn,None,Central India,36.36,1350.0,360.0,990,10,2024,1,1,1,4,0,0,1.364,248,2024-10-01
Vim Bar 200g,FMCG,25,32,0,63,229,24,5,0.38,0.75,Autumn,None,Central India,28.0,2016.0,441.0,1575,10,2024,1,1,1,4,0,0,1.28,205,2024-10-01
Harpic 500ml,FMCG,75,98,5,61,148,14,2,1.12,0.88,Autumn,Diwali,Central India,30.67,5679.1,1104.1,4575,10,2024,1,1,1,4,0,1,1.307,134,2024-10-01
Dettol 250ml,FMCG,68,88,0,39,82,18,3,1.02,0.8,Autumn,None,Central India,29.41,3432.0,780.0,2652,10,2024,1,1,1,4,0,0,1.294,64,2024-10-01
Hajmola 100 Tabs,FMCG,45,60,0,59,192,22,7,0.67,0.85,Autumn,None,Central India,33.33,3540.0,885.0,2655,10,2024,1,1,1,4,0,0,1.333,170,2024-10-01
Vicks 10g,FMCG,35,48,0,35,158,16,5,0.53,0.8,Autumn,None,Central India,37.14,1680.0,455.0,1225,10,2024,1,1,1,4,0,0,1.371,142,2024-10-01
Eno Sachet (6pc),FMCG,28,38,0,47,162,20,3,0.42,0.95,Autumn,None,Central India,35.71,1786.0,470.0,1316,10,2024,1,1,1,4,0,0,1.357,142,2024-10-01
Diya Set 12pc,FMCG,38,65,8,134,227,10,2,0.57,0.75,Autumn,Diwali,Central India,71.05,8013.2,2921.2,5092,10,2024,1,1,1,4,0,1,1.711,217,2024-10-01
Gulal Colors 100g,FMCG,22,40,0,5,277,10,7,0.33,0.95,Autumn,None,Central India,81.82,200.0,90.0,110,10,2024,1,1,1,4,0,0,1.818,267,2024-10-01
Agarbatti Pack 20pc,FMCG,25,35,0,140,50,20,2,0.38,0.8,Autumn,Diwali,Central India,40.0,4900.0,1400.0,3500,10,2024,1,1,1,4,0,1,1.4,30,2024-10-01
Camphor Tablets 25g,FMCG,28,40,0,119,106,14,3,0.42,0.75,Autumn,Diwali,Central India,42.86,4760.0,1428.0,3332,10,2024,1,1,1,4,0,1,1.429,92,2024-10-01
Mosquito Coil (10pc),FMCG,32,45,0,49,217,22,5,0.48,0.88,Autumn,None,Central India,40.62,2205.0,637.0,1568,10,2024,1,1,1,4,0,0,1.406,195,2024-10-01
All Out Refill,FMCG,88,115,0,50,146,16,2,1.32,0.8,Autumn,None,Central India,30.68,5750.0,1350.0,4400,10,2024,1,1,1,4,0,0,1.307,130,2024-10-01
Classmate Notebook 200pg,Stationery,48,65,0,85,263,32,2,0.72,0.88,Autumn,None,Central India,35.42,5525.0,1445.0,4080,10,2024,1,1,1,4,0,0,1.354,231,2024-10-01
Reynolds Pen (10pc),Stationery,35,50,0,92,233,38,5,0.53,0.92,Autumn,None,Central India,42.86,4600.0,1380.0,3220,10,2024,1,1,1,4,0,0,1.429,195,2024-10-01
Apsara Pencil (10pc),Stationery,15,22,0,83,88,28,1,0.22,0.9,Autumn,None,Central India,46.67,1826.0,581.0,1245,10,2024,1,1,1,4,0,0,1.467,60,2024-10-01
Fevicol 50g,Stationery,20,28,0,49,180,18,5,0.3,0.92,Autumn,None,Central India,40.0,1372.0,392.0,980,10,2024,1,1,1,4,0,0,1.4,162,2024-10-01
Stapler Small,Stationery,45,65,0,17,193,10,3,0.67,0.85,Autumn,None,Central India,44.44,1105.0,340.0,765,10,2024,1,1,1,4,0,0,1.444,183,2024-10-01
Register A4 100pg,Stationery,35,50,0,36,120,12,3,0.53,0.8,Autumn,None,Central India,42.86,1800.0,540.0,1260,10,2024,1,1,1,4,0,0,1.429,108,2024-10-01
Sketch Pens (12pc),Stationery,32,48,0,38,199,14,3,0.48,0.9,Autumn,None,Central India,50.0,1824.0,608.0,1216,10,2024,1,1,1,4,0,0,1.5,185,2024-10-01
Scale 30cm,Stationery,8,12,0,42,57,16,3,0.12,0.8,Autumn,None,Central India,50.0,504.0,168.0,336,10,2024,1,1,1,4,0,0,1.5,41,2024-10-01
